interaction_id,user_id,entity_type,entity_id,interaction_type,occurred_at,dwell_seconds,position_in_list,query_text,query_language,channel,session_id,implicit_rating
uix_a0672554,usr_424fbf1a,poi,poi_11e2b165,view,2026-06-04T03:45:00+05:30,47,6,,,mobile_app,ses_8e12e3076cda,
uix_70833761,usr_c582abb2,poi,poi_56fd62aa,view,2025-10-25T15:15:00+05:30,34,10,,,web,ses_4ba68b15107b,0.38
uix_d7670823,usr_c582abb2,poi,poi_e7c57ffd,view,2026-06-07T04:00:00+05:30,13,2,,,mobile_app,ses_ea99403d5d17,0.36
uix_72ff7874,usr_c582abb2,poi,poi_41810a53,view,2026-02-11T03:15:00+05:30,41,13,,,mobile_app,ses_7a763c04369d,0.29
uix_d2b57727,usr_c582abb2,package,pkg_4ad80067,like,2026-03-23T13:30:00+05:30,,,,,mobile_app,ses_31c3920b6cb9,0.77
uix_45ffcc9e,usr_c582abb2,poi,poi_5f6b0929,search,2026-01-21T02:45:00+05:30,,,step free hotel in the old town,en-IN,mobile_app,ses_70a43e84e7ed,
uix_18a76d5f,usr_c582abb2,poi,poi_fd2b63a5,search,2025-09-13T14:15:00+05:30,,,sunset viewpoint that is not crowded,en-IN,mobile_app,ses_481f918aa3d9,0.2
uix_6a4801fb,usr_c582abb2,hotel,htl_9e900d70,dismiss,2025-10-16T10:00:00+05:30,,,,,web,ses_2612bd54a84e,-0.68
uix_302f217e,usr_c582abb2,poi,poi_2b68f8e3,view,2026-01-06T18:30:00+05:30,12,14,,,web,ses_561d46d4d48d,
uix_88ec2b07,usr_c582abb2,poi,poi_5afd21b6,view,2026-01-27T05:15:00+05:30,14,17,,,web,ses_72485d007a72,0.38
uix_e7fa8cf0,usr_c582abb2,poi,poi_660b0d33,save,2026-02-02T14:00:00+05:30,,,,,mobile_app,ses_8560aa0a2b18,0.87
uix_df3db5b9,usr_c582abb2,poi,poi_d537f687,click,2026-01-23T08:45:00+05:30,,8,,,web,ses_5ced816c6748,0.59
uix_a133a623,usr_c582abb2,poi,poi_814c5981,view,2025-10-02T03:00:00+05:30,20,15,,,web,ses_0c96826f8d33,0.25
uix_d29144cb,usr_c582abb2,poi,poi_838093bd,view,2025-12-27T16:15:00+05:30,7,10,,,web,ses_261bbb9dd864,0.25
uix_50d12154,usr_c582abb2,poi,poi_66c3e7d9,search,2025-10-31T15:15:00+05:30,,,honeymoon package with a private pool,hi,web,ses_cd8ae3751c11,
uix_dc797d9b,usr_c582abb2,poi,poi_4733b6f0,view,2025-10-07T12:00:00+05:30,86,14,,,mobile_app,ses_6aa4fb491c87,0.35
uix_f00501d6,usr_c582abb2,poi,poi_a81484fe,click,2026-02-04T07:00:00+05:30,,11,,,web,ses_660a97b89c84,0.41
uix_5deee3f4,usr_c582abb2,poi,poi_e29c4169,click,2025-12-09T17:30:00+05:30,,20,,,web,ses_ed7b4af6818a,0.47
uix_1cbbac93,usr_c582abb2,poi,poi_67992007,view,2026-02-03T19:45:00+05:30,43,12,,,web,ses_f2c3aba36dc8,
uix_f54fb763,usr_c582abb2,poi,poi_9380220d,click,2025-10-12T11:15:00+05:30,,9,,,web,ses_82b0072d217e,0.59
uix_3d1c7f42,usr_c582abb2,hotel,htl_6439d03a,dismiss,2026-02-17T03:00:00+05:30,,,,,partner,ses_b89a49f4c7fe,-0.54
uix_17655353,usr_c582abb2,hotel,htl_bf05fe97,share,2025-08-18T04:00:00+05:30,,,,,mobile_app,ses_5c5c2caceaac,0.71
uix_e8ce8828,usr_c582abb2,poi,poi_858d379c,view,2025-11-05T01:30:00+05:30,22,22,,,web,ses_e925f2ce80d5,0.3
uix_941e9ef0,usr_c582abb2,poi,poi_f069d484,view,2025-12-16T15:00:00+05:30,235,17,,,mobile_app,ses_db6353d53fa6,0.2
uix_26b87095,usr_c582abb2,poi,poi_6da0c869,share,2025-12-25T08:30:00+05:30,,,,,partner,ses_9e6381da5806,0.63
uix_aab2c5e5,usr_c582abb2,poi,poi_1ecd5b2f,click,2025-11-29T04:45:00+05:30,,23,,,mobile_app,ses_4918ba4e269c,0.45
uix_75d27f88,usr_c582abb2,hotel,htl_fe67eead,save,2026-05-26T23:30:00+05:30,,,,,mobile_app,ses_cac3f1f49386,0.89
uix_bf5b33f0,usr_c582abb2,hotel,htl_d1b123ad,view,2026-07-19T02:45:00+05:30,29,10,,,web,ses_0ae1fadb526f,0.4
uix_f4b4a88b,usr_c582abb2,package,pkg_869f8dc3,view,2026-01-07T03:45:00+05:30,143,20,,,mobile_app,ses_523e53763bdf,0.36
uix_02d6dab4,usr_c582abb2,poi,poi_2b00dd1d,share,2025-11-28T20:00:00+05:30,,,,,web,ses_d78b8e9f1d69,0.74
uix_c0fd3dfc,usr_c582abb2,hotel,htl_51d644a1,view,2026-01-29T16:45:00+05:30,100,8,,,mobile_app,ses_53d42d9cb8e0,0.3
uix_e5941c87,usr_c582abb2,poi,poi_e9a50799,view,2026-07-12T17:15:00+05:30,43,7,,,mobile_app,ses_40a005839df6,0.29
uix_b291452e,usr_c582abb2,poi,poi_444a594d,click,2026-03-30T03:45:00+05:30,,18,,,mobile_app,ses_1870f521d2e7,
uix_f4d877a0,usr_c582abb2,hotel,htl_97c0591b,view,2025-09-08T04:00:00+05:30,15,5,,,web,ses_ec8eb4857308,0.24
uix_cc5a146c,usr_c582abb2,hotel,htl_f6df417b,dismiss,2026-03-10T14:30:00+05:30,,,,,mobile_app,ses_8b2c943428e3,
uix_11f0b771,usr_58d2b52f,poi,poi_5ff5c84a,view,2026-03-22T08:30:00+05:30,14,14,,,mobile_app,ses_5ff7c03ea87a,0.34
uix_fc224dfb,usr_58d2b52f,poi,poi_fad8c27c,click,2026-08-13T23:30:00+05:30,,12,,,mobile_app,ses_eaf9a0f8c554,
uix_88ca0840,usr_58d2b52f,poi,poi_3132b4af,view,2025-07-25T11:30:00+05:30,17,13,,,call_centre,ses_c4bf54f34555,0.26
uix_17f155a6,usr_58d2b52f,poi,poi_57267cd9,click,2026-08-06T07:30:00+05:30,,3,,,mobile_app,ses_0e9c33562b67,0.56
uix_e7fece14,usr_58d2b52f,hotel,htl_7c198d6d,click,2025-09-21T23:00:00+05:30,,14,,,web,ses_adf2ab47cd5d,0.53
uix_b9eb77a5,usr_58d2b52f,poi,poi_e0062f3a,view,2026-04-13T16:45:00+05:30,8,9,,,partner,ses_85cf97765c18,0.35
uix_837e52c7,usr_58d2b52f,poi,poi_2bb93f07,view,2025-09-20T22:00:00+05:30,25,24,,,web,ses_cc28c7cbc13f,
uix_74ae300c,usr_58d2b52f,poi,poi_b6e36b7d,dismiss,2025-11-25T01:15:00+05:30,,,,,mobile_app,ses_f310bc00c3b0,
uix_34aa359c,usr_58d2b52f,poi,poi_ee0bae13,click,2026-03-20T04:00:00+05:30,,17,,,web,ses_fe9b370972fb,0.49
uix_5175ce36,usr_58d2b52f,poi,poi_41d2fe0c,like,2026-03-18T14:45:00+05:30,,,,,web,ses_453917996c1f,0.72
uix_c61b555c,usr_58d2b52f,poi,poi_3f1371cd,search,2026-01-16T10:45:00+05:30,,,quiet 4 star near the beach with a pool,hi,mobile_app,ses_70699b8c0a10,
uix_12ffe764,usr_58d2b52f,package,pkg_460b2dc6,view,2026-07-30T06:30:00+05:30,12,15,,,mobile_app,ses_1ae75b3c3d43,0.36
uix_62e7c6e0,usr_58d2b52f,poi,poi_854510d3,view,2026-04-28T18:30:00+05:30,26,7,,,web,ses_937403e55e3c,0.29
uix_b2619101,usr_58d2b52f,hotel,htl_66ddcad3,book,2025-11-04T00:45:00+05:30,,,,,mobile_app,ses_b98200ee8e0f,1.02
uix_7440b5a9,usr_58d2b52f,poi,poi_d68e7f7a,view,2026-08-11T07:15:00+05:30,79,18,,,web,ses_abf28af791e7,
uix_10dd03fc,usr_58d2b52f,hotel,htl_f9f0bde3,view,2026-02-28T09:45:00+05:30,5,5,,,mobile_app,ses_37bbf7bc789b,0.26
uix_debfae8b,usr_58d2b52f,poi,poi_18bfd097,view,2025-07-24T04:30:00+05:30,39,22,,,mobile_app,ses_150e49715a0e,
uix_ef126254,usr_58d2b52f,hotel,htl_29ab8d35,share,2026-06-15T00:15:00+05:30,,,,,mobile_app,ses_04d67bc6b5f2,0.63
uix_8768539f,usr_58d2b52f,hotel,htl_9553dd98,view,2025-12-08T17:45:00+05:30,70,11,,,web,ses_18ec3c8d9b19,0.28
uix_46f70c8a,usr_58d2b52f,poi,poi_5ad79628,save,2026-02-26T11:15:00+05:30,,,,,web,ses_724e3d69d97e,0.95
uix_7985d097,usr_58d2b52f,poi,poi_b9be2b67,view,2025-08-03T04:45:00+05:30,3,6,,,web,ses_6c8355a074fe,0.24
uix_a6d2f6c8,usr_58d2b52f,hotel,htl_f7f9a831,dismiss,2026-01-19T13:15:00+05:30,,,,,web,ses_1d5b4a9d5d72,-0.5
uix_2351efef,usr_58d2b52f,poi,poi_98d86477,view,2026-02-22T04:15:00+05:30,54,11,,,mobile_app,ses_36973580e3c8,0.26
uix_ae76a862,usr_58d2b52f,poi,poi_5ad79628,click,2025-09-18T09:00:00+05:30,,18,,,web,ses_729c8f0491ad,
uix_113d1952,usr_58d2b52f,poi,poi_7ec7da38,click,2026-05-27T12:00:00+05:30,,15,,,mobile_app,ses_e05b65106e8e,0.55
uix_890a3c96,usr_58d2b52f,poi,poi_813f1ef8,search,2026-08-10T00:15:00+05:30,,,cheap homestay close to the station,hi,web,ses_196f580e3094,0.15
uix_adcb8426,usr_58d2b52f,poi,poi_89dfcf7d,view,2026-01-18T20:00:00+05:30,26,14,,,web,ses_74489a0a1c87,0.25
uix_95664855,usr_58d2b52f,poi,poi_820fce45,view,2025-07-24T23:45:00+05:30,137,13,,,web,ses_9e87e17a0233,
uix_45433de6,usr_58d2b52f,poi,poi_83533555,share,2025-11-17T15:45:00+05:30,,,,,web,ses_f7ef086adcdf,0.8
uix_e3aed2db,usr_58d2b52f,poi,poi_930952ab,dismiss,2025-11-29T04:15:00+05:30,,,,,mobile_app,ses_db380f09ca46,-0.6
uix_38554a6b,usr_58d2b52f,hotel,htl_66ddcad3,click,2026-05-02T18:45:00+05:30,,21,,,mobile_app,ses_677bb748b43f,0.45
uix_50bd88ae,usr_58d2b52f,poi,poi_76c67412,search,2026-04-02T08:00:00+05:30,,,cheap homestay close to the station,ta,mobile_app,ses_7fddeb5441c1,0.08
uix_0065b1f4,usr_58d2b52f,hotel,htl_33ef8894,view,2025-07-14T19:45:00+05:30,73,13,,,mobile_app,ses_1f1dddb47f50,
uix_0fce9c95,usr_7f6d27fe,poi,poi_64085486,view,2026-05-28T06:45:00+05:30,8,6,,,web,ses_19aaa49d2af1,0.34
uix_926834f5,usr_7f6d27fe,hotel,htl_15145914,view,2026-05-27T10:15:00+05:30,42,23,,,web,ses_b27c3efa713a,
uix_c4e77aaf,usr_7f6d27fe,package,pkg_4ad80067,like,2026-03-08T01:00:00+05:30,,,,,mobile_app,ses_17efed8cd5c6,0.84
uix_276d2ec4,usr_7f6d27fe,poi,poi_e784aeca,search,2026-01-11T22:30:00+05:30,,,quiet 4 star near the beach with a pool,ta,web,ses_412c8cb4a009,
uix_40562613,usr_40edb5af,poi,poi_65f210fb,view,2026-04-16T15:00:00+05:30,84,11,,,mobile_app,ses_8098fb10d6bb,0.24
uix_e28427d2,usr_40edb5af,poi,poi_ce24410a,view,2026-02-24T06:30:00+05:30,46,8,,,mobile_app,ses_d620e10ae192,0.26
uix_0d55a33b,usr_40edb5af,poi,poi_2b68f8e3,view,2025-11-21T17:30:00+05:30,29,6,,,web,ses_973d2ed3f906,0.23
uix_5e1141c3,usr_40edb5af,poi,poi_959f437e,view,2026-07-21T02:45:00+05:30,23,13,,,web,ses_caee6f54ac80,0.35
uix_4180ff30,usr_40edb5af,poi,poi_66e3b067,view,2025-09-29T19:30:00+05:30,19,10,,,web,ses_622e0c402a98,0.35
uix_81fe4a16,usr_40edb5af,hotel,htl_43f3566e,click,2025-09-29T23:30:00+05:30,,9,,,web,ses_680392d125a0,0.57
uix_e9f23e0c,usr_40edb5af,poi,poi_55aa9e6a,like,2025-11-29T12:00:00+05:30,,,,,web,ses_9d652f17a03e,0.7
uix_3ae16d3c,usr_40edb5af,poi,poi_91b95b2c,book,2025-11-11T13:30:00+05:30,,,,,mobile_app,ses_55182fb82209,1.01
uix_3a418e8e,usr_40edb5af,hotel,htl_66ddcad3,dismiss,2026-02-20T18:00:00+05:30,,,,,mobile_app,ses_0be06d2e41b3,-0.56
uix_e739ee14,usr_40edb5af,hotel,htl_02bb587c,dismiss,2025-07-16T12:15:00+05:30,,,,,mobile_app,ses_9689002cc7eb,-0.7
uix_b70f4e0c,usr_40edb5af,hotel,htl_0c78227f,view,2026-08-04T18:15:00+05:30,17,2,,,web,ses_02a47ba849f8,0.21
uix_e160a945,usr_40edb5af,poi,poi_72868d71,view,2026-01-25T03:15:00+05:30,25,14,,,web,ses_67cd3c317533,0.29
uix_9de97f68,usr_40edb5af,poi,poi_f069d484,book,2026-07-12T05:30:00+05:30,,,,,web,ses_facf5ef37c62,1.09
uix_dc9225a8,usr_40edb5af,hotel,htl_eb7ff223,view,2026-06-27T01:30:00+05:30,22,20,,,mobile_app,ses_f7b7ec22466b,0.22
uix_a60f2d35,usr_40edb5af,hotel,htl_c1021bb3,view,2026-02-12T21:30:00+05:30,10,18,,,web,ses_816c20641fb3,0.36
uix_bb4e4e64,usr_40edb5af,package,pkg_43dd9ea7,search,2026-06-14T09:00:00+05:30,,,wildlife day trip under 3000,ta,web,ses_ecc544992bea,0
uix_fdcf261b,usr_40edb5af,poi,poi_7b31701e,view,2026-01-28T07:00:00+05:30,31,20,,,mobile_app,ses_0ce0e72ccc01,0.29
uix_1208322f,usr_40edb5af,poi,poi_38e00d19,view,2025-08-04T07:30:00+05:30,2,22,,,web,ses_1036f6138cd3,0.27
uix_b812e897,usr_40edb5af,poi,poi_01826480,search,2026-06-22T23:00:00+05:30,,,street food tour in the evening,hi,partner,ses_7bcbf940e708,
uix_69c62dba,usr_40edb5af,poi,poi_820fce45,view,2025-08-13T19:00:00+05:30,23,1,,,web,ses_c56d0e858850,
uix_2ea64807,usr_40edb5af,hotel,htl_29ab8d35,like,2026-07-23T21:30:00+05:30,,,,,web,ses_e3321db142f7,0.8
uix_5d2243e3,usr_40edb5af,poi,poi_ba79f08d,click,2026-08-06T03:15:00+05:30,,15,,,mobile_app,ses_b58a38457ea9,0.6
uix_31b1e08a,usr_40edb5af,package,pkg_0fd9e3a5,view,2026-05-26T22:00:00+05:30,78,20,,,mobile_app,ses_9db1d5b9dd4b,0.26
uix_999c8d82,usr_40edb5af,poi,poi_caa6c359,save,2025-09-12T19:00:00+05:30,,,,,mobile_app,ses_7f917b861221,0.88
uix_bed9aee1,usr_40edb5af,poi,poi_fb2bf178,view,2025-07-24T12:00:00+05:30,15,1,,,mobile_app,ses_612e08019f2e,0.28
uix_da88bb62,usr_40edb5af,poi,poi_07f7299f,click,2025-12-23T22:45:00+05:30,,5,,,mobile_app,ses_8564a2f74cb0,0.44
uix_82d574f4,usr_40edb5af,poi,poi_9af6a696,share,2025-09-25T06:00:00+05:30,,,,,mobile_app,ses_99a0a3bf700d,0.65
uix_8c275970,usr_40edb5af,poi,poi_ac60ca43,like,2025-09-01T16:15:00+05:30,,,,,call_centre,ses_714c7ed9c537,
uix_f3b237c9,usr_40edb5af,poi,poi_01826480,click,2026-04-01T19:00:00+05:30,,11,,,web,ses_fcb652fadf8a,0.48
uix_bc4e4bc4,usr_40edb5af,poi,poi_54f6b9ab,click,2026-04-09T07:00:00+05:30,,11,,,web,ses_adbd8d8b91f2,0.48
uix_4b764919,usr_40edb5af,poi,poi_959f437e,click,2025-11-12T00:45:00+05:30,,23,,,mobile_app,ses_4ec5b47b2668,0.42
uix_ad27cfa3,usr_40edb5af,poi,poi_89dfcf7d,like,2026-07-04T14:30:00+05:30,,,,,web,ses_c3092a3c5149,0.85
uix_7105561a,usr_40edb5af,poi,poi_042b5737,view,2026-04-03T03:30:00+05:30,53,15,,,web,ses_11ba92d2c6db,0.34
uix_eb7d8242,usr_40edb5af,poi,poi_ba79f08d,view,2025-07-23T09:30:00+05:30,19,17,,,web,ses_0931790fe211,0.27
uix_1332a21e,usr_40edb5af,poi,poi_231377ba,view,2025-12-01T06:15:00+05:30,36,13,,,mobile_app,ses_621c932c0b35,0.26
uix_4871523c,usr_40edb5af,poi,poi_df352f3a,view,2025-10-31T00:00:00+05:30,41,18,,,web,ses_f483f4dac55f,0.28
uix_7b1c3765,usr_40edb5af,poi,poi_c9b77fcd,view,2026-07-31T05:00:00+05:30,84,22,,,web,ses_88417a079127,0.3
uix_aac13857,usr_40edb5af,poi,poi_e0062f3a,view,2026-05-01T23:15:00+05:30,6,2,,,mobile_app,ses_891715a7149b,0.39
uix_6c697d24,usr_40edb5af,package,pkg_0fd9e3a5,search,2025-11-12T18:45:00+05:30,,,family hotel with a kids pool,ta,mobile_app,ses_30b9dded89be,0.03
uix_8434505a,usr_40edb5af,poi,poi_89dfcf7d,book,2026-03-25T23:00:00+05:30,,,,,mobile_app,ses_7d21c5f0743e,0.99
uix_735c91a5,usr_40edb5af,poi,poi_2bb93f07,view,2026-03-13T10:45:00+05:30,19,3,,,web,ses_879549748fd1,
uix_c460d35a,usr_40edb5af,poi,poi_5a5793a8,search,2026-07-13T15:30:00+05:30,,,wildlife day trip under 3000,en-IN,web,ses_66af570c093b,0.16
uix_4aec47ac,usr_40edb5af,poi,poi_ba79f08d,view,2026-03-01T04:30:00+05:30,30,5,,,web,ses_eaf4b07d95c9,0.23
uix_16ed7750,usr_40edb5af,hotel,htl_f8bfa434,dismiss,2026-07-31T04:00:00+05:30,,,,,mobile_app,ses_29e65292f800,-0.58
uix_71001f2b,usr_40edb5af,hotel,htl_29ab8d35,click,2026-06-17T17:45:00+05:30,,1,,,web,ses_35135dc04173,0.56
uix_54dacf16,usr_40edb5af,poi,poi_b961944a,view,2026-01-29T05:15:00+05:30,72,19,,,web,ses_5143330ea4fc,0.38
uix_ebc627ff,usr_37079a82,poi,poi_b961944a,search,2026-04-18T10:15:00+05:30,,,street food tour in the evening,ta,web,ses_a7513e5228d7,0.11
uix_e5d866a6,usr_37079a82,poi,poi_0e534643,share,2025-11-30T05:30:00+05:30,,,,,web,ses_a0d1ce02c746,0.77
uix_16db2e4c,usr_37079a82,hotel,htl_36af7bab,view,2026-06-15T10:45:00+05:30,23,11,,,mobile_app,ses_46e1ba744348,0.28
uix_2dc6c28c,usr_37079a82,package,pkg_8bacdecf,click,2025-09-29T16:30:00+05:30,,10,,,mobile_app,ses_bb9b1e14179a,0.46
uix_8a659207,usr_37079a82,hotel,htl_1b0f8353,like,2025-11-11T07:45:00+05:30,,,,,web,ses_ae1fdf76e061,0.83
uix_af2fd7c2,usr_37079a82,hotel,htl_a0afc350,click,2026-01-10T12:15:00+05:30,,19,,,web,ses_2f17b8fe35fb,0.41
uix_64d256b7,usr_37079a82,poi,poi_7213a07d,view,2026-08-05T16:30:00+05:30,36,12,,,mobile_app,ses_c7cf124c7049,0.33
uix_5db14b31,usr_37079a82,poi,poi_691b9d78,view,2025-09-09T10:15:00+05:30,10,7,,,web,ses_76216b519018,0.28
uix_811d865b,usr_37079a82,hotel,htl_285912dc,view,2026-01-27T03:00:00+05:30,12,23,,,web,ses_38fc14b0fa96,0.39
uix_e20593f1,usr_37079a82,hotel,htl_f73ed585,click,2026-05-24T11:15:00+05:30,,2,,,mobile_app,ses_0e91e4c4f75c,0.53
uix_4b9fa8d5,usr_37079a82,poi,poi_44b0ea0b,click,2025-10-26T21:00:00+05:30,,4,,,web,ses_f72f82e589fd,0.54
uix_48280c19,usr_37079a82,package,pkg_8bacdecf,view,2025-10-17T23:30:00+05:30,43,5,,,web,ses_d8efabf40121,
uix_79f77f4c,usr_37079a82,poi,poi_3253659e,view,2026-08-05T05:45:00+05:30,2,9,,,call_centre,ses_85a6309a78f7,0.24
uix_0ed03698,usr_37079a82,poi,poi_691b9d78,search,2026-02-26T07:00:00+05:30,,,sunset viewpoint that is not crowded,en-IN,web,ses_69a213271477,0.18
uix_6da3f944,usr_37079a82,poi,poi_691b9d78,view,2026-08-04T17:30:00+05:30,563,14,,,web,ses_579777082eaa,0.3
uix_8fbb17ef,usr_37079a82,poi,poi_36344a67,click,2025-08-15T01:00:00+05:30,,16,,,web,ses_5b6529841fd3,0.57
uix_612c4afe,usr_37079a82,hotel,htl_36af7bab,save,2025-09-13T06:00:00+05:30,,,,,mobile_app,ses_c31231306d92,0.9
uix_547aab9a,usr_37079a82,poi,poi_1351648f,view,2026-04-02T08:30:00+05:30,17,14,,,mobile_app,ses_eabb5a128ad3,0.35
uix_21e0ad6a,usr_37079a82,hotel,htl_a131f5ce,share,2025-10-01T12:00:00+05:30,,,,,partner,ses_9fa0ab604410,0.74
uix_89a4ff78,usr_37079a82,poi,poi_36344a67,like,2026-02-25T20:45:00+05:30,,,,,agent,ses_348243f38e2b,0.77
uix_d43acf20,usr_37079a82,poi,poi_44b0ea0b,click,2025-08-13T20:30:00+05:30,,8,,,mobile_app,ses_9a082b7727ad,
uix_3c653f83,usr_37079a82,poi,poi_8016ef2b,view,2025-12-27T21:00:00+05:30,63,9,,,mobile_app,ses_070dffc62be6,0.36
uix_2703146e,usr_37079a82,poi,poi_2751dae9,view,2025-07-18T21:00:00+05:30,13,18,,,web,ses_6d312ee4bf55,0.31
uix_2122a2e9,usr_37079a82,poi,poi_356fc49a,like,2025-12-30T10:45:00+05:30,,,,,mobile_app,ses_9618dde2eaec,0.78
uix_ab93e8ab,usr_37079a82,poi,poi_1b0630d5,click,2025-10-19T03:15:00+05:30,,15,,,mobile_app,ses_b7936e67d7f5,
uix_da6a5f91,usr_37079a82,poi,poi_0f290346,search,2025-12-18T08:15:00+05:30,,,wildlife day trip under 3000,ta,mobile_app,ses_9e803414ca4f,0.09
uix_959f9c96,usr_37079a82,poi,poi_6a47f431,search,2025-08-10T21:00:00+05:30,,,honeymoon package with a private pool,hi,web,ses_c4fbc9d7b0ed,0.05
uix_a103de48,usr_37079a82,package,pkg_8bacdecf,save,2026-03-03T07:15:00+05:30,,,,,mobile_app,ses_fb8bd4e9a68d,0.85
uix_5b2eabe3,usr_37079a82,poi,poi_a2683340,click,2025-09-26T06:45:00+05:30,,10,,,mobile_app,ses_697d08a88769,0.56
uix_147aae58,usr_37079a82,poi,poi_4af84782,click,2025-07-27T00:30:00+05:30,,11,,,agent,ses_782981536923,
uix_45ab9f60,usr_37079a82,poi,poi_9f7fc300,view,2026-05-22T12:30:00+05:30,15,19,,,web,ses_47321e4784ac,0.39
uix_5404fd5e,usr_37079a82,hotel,htl_4a4eea20,save,2026-02-20T12:00:00+05:30,,,,,partner,ses_0e599ccf0018,0.79
uix_af4a8e3e,usr_37079a82,hotel,htl_f73ed585,click,2025-09-02T07:00:00+05:30,,18,,,web,ses_152dfeab2966,0.48
uix_848d1fa4,usr_37079a82,poi,poi_e42ee142,click,2026-07-18T07:30:00+05:30,,20,,,mobile_app,ses_8f4faa9fd699,0.43
uix_a32eccf9,usr_37079a82,poi,poi_2751dae9,view,2026-07-08T21:30:00+05:30,37,7,,,mobile_app,ses_9be968375f16,0.23
uix_a3e14f33,usr_37079a82,poi,poi_b919a3c1,view,2025-11-07T09:45:00+05:30,10,12,,,web,ses_3f7d511a0980,0.3
uix_542ea796,usr_37079a82,poi,poi_4518419b,view,2026-07-13T19:45:00+05:30,2,10,,,mobile_app,ses_a492addc4e06,0.31
uix_ed3c9ace,usr_37079a82,hotel,htl_4a4eea20,like,2026-06-29T17:30:00+05:30,,,,,mobile_app,ses_7f173a482301,
uix_8e2e872b,usr_37079a82,poi,poi_e0062f3a,view,2025-11-30T17:00:00+05:30,14,15,,,web,ses_1e6be26919b3,0.28
uix_56663134,usr_37079a82,poi,poi_44b0ea0b,search,2026-04-30T23:45:00+05:30,,,honeymoon package with a private pool,ta,web,ses_df980cab7a8b,
uix_093f68fc,usr_37079a82,package,pkg_8bacdecf,search,2026-05-24T19:00:00+05:30,,,honeymoon package with a private pool,hi,mobile_app,ses_0129aab6ad43,0.09
uix_3b650736,usr_37079a82,poi,poi_ba79f08d,search,2025-08-16T03:00:00+05:30,,,cheap homestay close to the station,hi,web,ses_c4431d475717,
uix_55905f5a,usr_37079a82,poi,poi_3657db09,view,2025-08-20T21:45:00+05:30,49,23,,,web,ses_cb9b671515bc,
uix_9fcdc0bb,usr_37079a82,poi,poi_1fcbd044,view,2025-11-29T20:30:00+05:30,49,5,,,agent,ses_16b9d4cc91e7,0.27
uix_c1799096,usr_37079a82,hotel,htl_f73ed585,like,2026-03-25T14:45:00+05:30,,,,,web,ses_e7fdea252dda,0.9
uix_48856bd1,usr_37079a82,hotel,htl_861fb9d1,view,2026-08-07T06:15:00+05:30,65,4,,,mobile_app,ses_84ec25d097a9,0.33
uix_ef323d5b,usr_37079a82,poi,poi_475d7338,save,2025-07-27T14:45:00+05:30,,,,,web,ses_ed9528920dc9,
uix_7baca23a,usr_d9890333,hotel,htl_436b30f2,view,2025-12-19T23:30:00+05:30,15,12,,,web,ses_1788ad38d481,0.3
uix_f01af1ea,usr_d9890333,poi,poi_efe6c1a0,view,2025-12-19T15:30:00+05:30,17,1,,,agent,ses_ba431a11fc0b,0.3
uix_69248177,usr_d9890333,package,pkg_12f36da4,view,2026-04-26T07:00:00+05:30,23,1,,,mobile_app,ses_53edb1779cca,0.3
uix_f8bc8492,usr_d9890333,poi,poi_bba10c21,search,2026-07-16T11:30:00+05:30,,,cheap homestay close to the station,hi,mobile_app,ses_58e05f3cdc77,0.07
uix_43974100,usr_d9890333,poi,poi_09642bc5,view,2026-04-10T10:30:00+05:30,35,4,,,mobile_app,ses_cee2d0e66896,0.24
uix_87a57480,usr_d9890333,poi,poi_02b5baa6,view,2026-06-14T22:45:00+05:30,36,14,,,web,ses_343c8e168269,0.27
uix_1b86a46a,usr_d9890333,hotel,htl_e2de8e67,view,2025-07-19T15:00:00+05:30,57,18,,,mobile_app,ses_be39855d939a,0.38
uix_1a156f8c,usr_d9890333,poi,poi_f3a12207,view,2026-01-10T08:00:00+05:30,14,12,,,web,ses_03627da2a5b6,0.28
uix_85916428,usr_d9890333,poi,poi_ea18f6ef,view,2026-04-17T01:45:00+05:30,45,5,,,web,ses_98a1d72fe1de,0.33
uix_b401195a,usr_045378e4,hotel,htl_4449653d,click,2026-05-07T10:45:00+05:30,,9,,,web,ses_bb84cd22ed12,0.54
uix_a46b9462,usr_045378e4,poi,poi_e78bfaee,view,2026-07-06T22:30:00+05:30,19,15,,,web,ses_178327fb7b47,0.26
uix_e561a789,usr_045378e4,poi,poi_935b4fdb,search,2026-01-21T13:45:00+05:30,,,quiet 4 star near the beach with a pool,ta,agent,ses_24c43036f89c,0.03
uix_dd19c7a6,usr_045378e4,poi,poi_7a6df998,view,2026-05-05T11:15:00+05:30,148,10,,,web,ses_096b02f4a3d0,
uix_096587c5,usr_045378e4,hotel,htl_fd99a5e3,book,2026-01-02T23:15:00+05:30,,,,,web,ses_a1d7d4f1c0b1,0.95
uix_e5868e50,usr_045378e4,hotel,htl_fb894fd0,view,2025-10-10T23:30:00+05:30,10,4,,,web,ses_f4a653474c62,0.37
uix_be1751ad,usr_045378e4,poi,poi_5252b3dc,view,2026-07-01T13:30:00+05:30,37,6,,,mobile_app,ses_2880bd1bc59b,0.24
uix_e1cde37c,usr_045378e4,poi,poi_03e96e6b,view,2025-12-01T08:45:00+05:30,86,2,,,mobile_app,ses_f7cd93f04503,0.24
uix_07e32690,usr_045378e4,poi,poi_f2bc64a8,like,2025-09-02T14:45:00+05:30,,,,,web,ses_25b7e8dd1073,0.73
